,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
7818,251,View,vw_BillableItemActiveTo_MedAndSup,Service,ActiveTo,datetime,,N,
7819,251,View,vw_BillableItemActiveTo_MedAndSup,Service,CUser,int,,Y,4
7820,251,View,vw_BillableItemActiveTo_MedAndSup,Service,MUser,int,,Y,2525
7821,251,View,vw_BillableItemActiveTo_MedAndSup,Service,CWhen,datetime,,Y,May 28 2014  1:47PM
7822,251,View,vw_BillableItemActiveTo_MedAndSup,Service,MWhen,datetime,,Y,May 28 2014  1:47PM
7824,251,View,vw_BillableItemActiveTo_MedAndSup,Service,OwnerOrganisationUID,int,FK,Y,18
7825,251,View,vw_BillableItemActiveTo_MedAndSup,Service,TIMESTAMP,timestamp,,Y,
7826,251,View,vw_BillableItemActiveTo_MedAndSup,Service,RICATUID,int,FK,N,
7827,251,View,vw_BillableItemActiveTo_MedAndSup,Service,DisplayOrder,int,,N,4
7828,251,View,vw_BillableItemActiveTo_MedAndSup,Service,Duration,int,,N,
7829,251,View,vw_BillableItemActiveTo_MedAndSup,Service,LANUGUID,int,FK,N,
7830,251,View,vw_BillableItemActiveTo_MedAndSup,Service,VISTYUID,int,FK,N,
7832,251,View,vw_BillableItemActiveTo_MedAndSup,Service,IsAllowDisc,nvarchar,,N,
8004,256,View,vw_CareproviderAndLogin,Careprovider,MiddleName,nvarchar,,N,
8006,256,View,vw_CareproviderAndLogin,Careprovider,TITLEUID,int,FK,Y,0
8014,257,View,VW_CheckRadiologyItem,RequestItem,UID,int,PK,Y,1
8015,257,View,VW_CheckRadiologyItem,RequestItem,ItemDescription,nvarchar,,N, Bursa
8016,257,View,VW_CheckRadiologyItem,RequestItem,ItemCode,nvarchar,,N,02N043
8017,257,View,VW_CheckRadiologyItem,RequestItem,EffectiveFrom,datetime,,Y,May 28 2014  7:56PM
8018,257,View,VW_CheckRadiologyItem,RequestItem,EffectiveTo,datetime,,N,
8019,257,View,VW_CheckRadiologyItem,RequestItem,Statusflag,nvarchar,,Y,A
8020,257,View,VW_CheckRadiologyItem,RequestResultLink,UID,int,PK,Y,11056
8021,257,View,VW_CheckRadiologyItem,RequestResultLink,ResultItemUID,int,FK,Y,0
8022,257,View,VW_CheckRadiologyItem,RequestResultLink,RequestItemUID,int,FK,Y,0
8023,257,View,VW_CheckRadiologyItem,RequestResultLink,Statusflag,nvarchar,,Y,A
8024,257,View,VW_CheckRadiologyItem,RequestResultLink,ResultItemName,nvarchar,,N,Ristocetin(1.20 mg/mL)
8025,257,View,VW_CheckRadiologyItem,RequestResultLink,IsMandatory,nvarchar,,N,N
8036,257,View,VW_CheckRadiologyItem,ResultItem,UID,int,PK,Y,4794
8037,257,View,VW_CheckRadiologyItem,ResultItem,Description,nvarchar,,N, Amylase (Urine 24 Hrs.)
8038,257,View,VW_CheckRadiologyItem,ResultItem,Code,nvarchar,,N,02N043
8039,257,View,VW_CheckRadiologyItem,ResultItem,Statusflag,nvarchar,,Y,A
8040,257,View,VW_CheckRadiologyItem,ResultItem,RVTYPUID,int,FK,N,1519
8041,258,View,VW_CheckupInet,PatientPersonalCArer,PatientUID,bigint,FK,N,
8042,258,View,VW_CheckupInet,PatientPersonalCArer,Surname,nvarchar,,N,___________
8043,258,View,VW_CheckupInet,PatientPersonalCArer,Forename,nvarchar,,N,____
8044,258,View,VW_CheckupInet,PatientPersonalCArer,StatusFlag,nvarchar,,Y,A
8045,258,View,VW_CheckupInet,PatientPersonalCArer,Line3,nvarchar,,N,14/1 _.11
8046,258,View,VW_CheckupInet,PatientPersonalCArer,CITTYUID,int,FK,N,
8047,258,View,VW_CheckupInet,PatientPersonalCArer,STATEUID,int,FK,N,110662
8048,258,View,VW_CheckupInet,PatientPersonalCArer,Pincode,nvarchar,,N,24150
8052,258,View,VW_CheckupInet,PatientOtherContact,StatusFlag,nvarchar,,Y,A
8076,258,View,VW_CheckupInet,PAtientADdress,STATEUID,int,FK,N,110648
8081,258,View,VW_CheckupInet,PAtientADdress,CITTYUID,int,FK,N,109693
8101,259,View,VW_ChivaNewVersion,Patient,Occupation,nvarchar,,N,
8188,262,View,VW_CRM,PatientBillableItem,SplitDiscount,float,,N,1
8192,262,View,VW_CRM,PatientOrder,OwnerOrganisationUID,int,FK,Y,18
8221,263,View,vw_DeptAndLocation,BDMSRevDep,DEPTCODE,varchar,,N,1002
8222,263,View,vw_DeptAndLocation,BDMSRevDep,FLAGREV,varchar,,N,Y
8238,265,View,vw_DrugName,DrugTradeName,TradeName,nvarchar,,N,(Cancel)Norcuron  4 Mg  Inj
8239,265,View,vw_DrugName,DrugTradeName,StatusFlag,nvarchar,,Y,A
8243,265,View,vw_DrugName,DrugCatalogItem,GenericName,nvarchar,,N,
8267,266,View,VW_HN,PatientPersonalCarer,RLNTYUID,int,FK,N,
8363,267,View,vw_MasterRole,Permission,UID,int,PK,Y,1
8364,267,View,vw_MasterRole,Permission,StatusFlag,nvarchar,,Y,A
8367,268,View,vw_MedCertExaminationForm,PatientExaminationData,UID,bigint,PK,Y,1
8368,268,View,vw_MedCertExaminationForm,PatientExaminationData,DataAttributeUID,int,FK,Y,45
8369,268,View,vw_MedCertExaminationForm,PatientExaminationData,AttributeValue,nvarchar,,N,
8370,268,View,vw_MedCertExaminationForm,PatientExaminationData,DisplayOrder,int,,N,
8371,268,View,vw_MedCertExaminationForm,PatientExaminationData,StatusFlag,nvarchar,,Y,A
8372,268,View,vw_MedCertExaminationForm,PatientExaminationData,PatientExaminationSectionUID,bigint,FK,Y,1
8373,268,View,vw_MedCertExaminationForm,DataAttribute,UID,int,PK,Y,1
8374,268,View,vw_MedCertExaminationForm,DataAttribute,Name,nvarchar,,Y,Body Weight
8375,268,View,vw_MedCertExaminationForm,DataAttribute,DisplayText,nvarchar,,Y,3
8376,268,View,vw_MedCertExaminationForm,DataAttribute,StatusFlag,nvarchar,,Y,A
8377,268,View,vw_MedCertExaminationForm,PatientExaminationSection,UID,bigint,PK,Y,1
8378,268,View,vw_MedCertExaminationForm,PatientExaminationSection,PatientExaminationFormUID,bigint,FK,Y,1
8379,268,View,vw_MedCertExaminationForm,PatientExaminationSection,SectionName,nvarchar,,Y,Arrival Detials
8380,268,View,vw_MedCertExaminationForm,PatientExaminationSection,DisplayOrder,int,,Y,0
8381,268,View,vw_MedCertExaminationForm,PatientExaminationSection,StatusFlag,nvarchar,,Y,A
8382,268,View,vw_MedCertExaminationForm,PatientExaminationForm,UID,bigint,PK,Y,1
8383,268,View,vw_MedCertExaminationForm,PatientExaminationForm,DataTemplateName,nvarchar,,Y,Examination
8384,269,View,VW_Operation,TheaterProcedureList,TheaterBookingUID,int,FK,Y,1
8385,269,View,VW_Operation,TheaterProcedureList,SurgeonUID,int,FK,N,1
8386,269,View,VW_Operation,TheaterProcedureList,AnaesthetistUID,int,FK,N,0
8390,269,View,VW_Operation,PatientProcedure,CarproviderUID,int,FK,N,0
8398,269,View,VW_Operation,PatientProcedure,PACUInDttm,datetime,,N,Jun  8 2014  3:07AM
8399,269,View,VW_Operation,PatientProcedure,PACUOutDttm,datetime,,N,Jun  8 2014  3:09AM
8400,269,View,VW_Operation,PatientProcedure,TheaterBookingUID,int,FK,N,1
8401,269,View,VW_Operation,TheaterBooking,UID,int,PK,Y,1
8402,269,View,VW_Operation,TheaterBooking,AppointmentDttm,datetime,,Y,Jun  8 2014 12:00AM
8403,269,View,VW_Operation,TheaterBooking,BKSTSUID,int,FK,Y,46094
8404,269,View,VW_Operation,TheaterBooking,SURTYPUID,int,FK,N,2014
8417,270,View,Vw_OrderLocation_doctor,PatientBilledItem,BSMDDUID,int,FK,N,1160
8424,270,View,Vw_OrderLocation_doctor,patientorderdetail,PatientOrderUID,bigint,FK,Y,0
8454,272,View,Vw_PatientAdmit_BEG,AdmissionEvent,PatientUID,bigint,FK,Y,559229
8455,272,View,Vw_PatientAdmit_BEG,AdmissionEvent,RequestingLocationUID,int,FK,N,63
8782,284,View,vw_PharmacyItemMaster,DrugInstruction,UID,int,PK,Y,1
8787,284,View,vw_PharmacyItemMaster,DrugInstruction,CUser,int,,Y,154
8788,284,View,vw_PharmacyItemMaster,DrugInstruction,CWhen,datetime,,Y,May  8 2014 12:54PM
8789,284,View,vw_PharmacyItemMaster,DrugInstruction,MUser,int,,Y,154
8790,284,View,vw_PharmacyItemMaster,DrugInstruction,MWhen,datetime,,Y,May  8 2014 12:54PM
8792,284,View,vw_PharmacyItemMaster,DrugInstruction,OwnerOrganisationUID,int,FK,Y,18
8793,284,View,vw_PharmacyItemMaster,DrugInstruction,TIMESTAMP,timestamp,,Y,
8805,284,View,vw_PharmacyItemMaster,DrugCatalogItem,FORMMUID,int,FK,Y,99023
8808,284,View,vw_PharmacyItemMaster,DrugCatalogItem,DoseQuantity,float,,N,1
8851,286,View,Vw_RISMod,RequestItem,DisplyName,nvarchar,,N, Bursa
8852,286,View,Vw_RISMod,RadiologyModality,RequestItemUID,int,FK,N,2101
8853,286,View,Vw_RISMod,RadiologyModality,Code,nvarchar,,N,03XCT223
8854,286,View,Vw_RISMod,RadiologyModality,RIMTYPUID,int,FK,N,82401
8863,287,View,VW_SSH_AdmissionBook,IPBooking,UID,int,PK,Y,1
8864,287,View,VW_SSH_AdmissionBook,IPBooking,RequestedLocationUID,int,FK,N,63
8872,287,View,VW_SSH_AdmissionBook,AdmissionEvent,IPBookingUID,int,FK,N,1
8909,288,View,VW_SSH_AEAdmission,PatientAEAdmission,PatientVisitUID,bigint,FK,Y,127185
8910,288,View,VW_SSH_AEAdmission,PatientAEAdmission,CWhen,datetime,,Y,Jun  8 2014  3:18AM
8911,288,View,VW_SSH_AEAdmission,PatientAEAdmission,EMGTPUID,int,FK,N,
8912,288,View,VW_SSH_AEAdmission,PatientAEAdmission,EMGCDUID,int,FK,N,
8916,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,PatientID,nvarchar,,Y,
8917,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Title,nvarchar,,Y,
8918,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Forename,nvarchar,,Y,
8919,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Surname,nvarchar,,Y,
8920,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Age,int,,Y,
8921,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Age_All,nvarchar,,Y,
8923,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,VisitCareProvider,nvarchar,,Y,
8927,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,VisitLocationCode,nvarchar,,Y,
8928,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,VisitLocation,nvarchar,,Y,
8929,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,CurrentLocationCode,nvarchar,,Y,
8930,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,CurrentLocation,nvarchar,,Y,
8931,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Bed,nvarchar,,Y,
8932,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,MedicalDischargeDateEvent,datetime,,Y,
8933,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,SendDoctor_Date,datetime,,Y,
8982,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientUID,bigint,FK,Y,159169
8983,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientID,nvarchar,,Y,18-06-020927
8984,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientName,nvarchar,,Y,______ ____  __________
8985,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientVisitUID,bigint,FK,Y,127202
8986,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,EpisodeNumber,nvarchar,,Y,E18-14-012400
8987,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderCategoryUID,int,FK,Y,98954
8988,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderCategory,nvarchar,,Y,_____________ _
8989,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderSubCategoryUID,int,FK,Y,87
8990,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderSubCategory,nvarchar,,Y,_____________ _
8991,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingGroupUID,int,FK,Y,13
8992,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingGroupDesc,nvarchar,,Y,Packaged Medical Charge 1.1.14
8993,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingSubGroupUID,int,FK,Y,145
8994,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingSubGroupDesc,nvarchar,,Y,Other Medical Service Charges 1.1.14(2)
8995,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,ItemNameDesc,nvarchar,,Y,____________________________
8996,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Code,nvarchar,,Y,18023
8997,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,StartDttm,datetime,,Y,Jun  8 2014  3:26AM
8998,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,EndDttm,datetime,,Y,Jun  8 2014  3:26AM
8999,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OriginalUnitPrice,float,,Y,100
9000,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,UnitPrice,float,,Y,100
9001,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillableItemUID,int,FK,Y,54326
9002,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillPackageUID,int,FK,Y,0
9003,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillPackageName,nvarchar,,Y,
9004,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,StatusOrder,nvarchar,,Y,Raised
9005,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Quantity,float,,Y,0.3732
9006,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Amount,float,,Y,100
9007,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,NetAmount,float,,Y,37.32
9008,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Discount,float,,Y,0
9009,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientVisitPayorUID,bigint,FK,Y,
9010,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,StartDTTMAdmit,datetime,,Y,Jun  8 2014  3:26AM
9011,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PatientVisitPayorUID,bigint,FK,Y,
9012,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorUID,int,FK,Y,
9013,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorName,nvarchar,,Y,
9014,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PatientVisitUID,bigint,FK,Y,
9015,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,CompanyName,nvarchar,,Y,
9016,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorAgreementName,nvarchar,,Y,
9017,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PYRACATUID,int,FK,Y,
9018,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,CodePayor,nvarchar,,Y,
9019,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorOffice,nvarchar,,Y,
9020,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,CoderAgreement,nvarchar,,Y,
9025,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,PatientName,nvarchar,,Y,
9026,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,DateOfBirth,datetime,,Y,
9028,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,Gender,nvarchar,,Y,
9031,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,VisitType,nvarchar,,Y,
9050,294,View,VW_SSH_BDMSPatientVisitPayor_Billableitem,VW_SSH_StrokMasterlinkBillableItem,UID,int,,Y,7
9051,294,View,VW_SSH_BDMSPatientVisitPayor_Billableitem,VW_SSH_StrokMasterlinkBillableItem,ItemAverageCost,float,,Y,
9085,294,View,VW_SSH_BDMSPatientVisitPayor_Billableitem,VW_SSH_PatientBillableItem,ItemUID,int,FK,Y,7968
9128,295,View,VW_SSH_BDMSPatientVisitPayor_Billableitem_LinkSBUID,VW_SSH_PatientBillableItem,ItemUID_S,int,,Y,
9182,297,View,Vw_SSH_BillableItemDetail,BillableItem,CUser,int,,Y,1
9237,300,View,VW_SSH_BookOR,TheaterProcedureList,ANEASUID,int,FK,N,82495
9246,300,View,VW_SSH_BookOR,TheaterBooking,PatientUID,bigint,FK,N,6
9247,300,View,VW_SSH_BookOR,TheaterBooking,StartDttm,datetime,,Y,Jun  8 2014  9:00AM
9255,301,View,VW_SSH_Careprovider,CareproviderService,CareproviderUID,int,FK,Y,49
9256,301,View,VW_SSH_Careprovider,CareproviderService,ServiceUID,int,FK,Y,2170
9273,302,View,VW_SSH_ChecktariffDouble_Billableitem,VW_SSH_BDMSBillableItemDetail,Description,nvarchar,,Y,Complete Blood Count
9274,302,View,VW_SSH_ChecktariffDouble_Billableitem,VW_SSH_BDMSBillableItemDetail,Tariff,nvarchar,,Y,OPD Tariff
9275,302,View,VW_SSH_ChecktariffDouble_Billableitem,VW_SSH_BDMSBillableItemDetail,Code,nvarchar,,Y,A010
9302,305,View,VW_SSH_IPBOOKING,IPBooking,PatientUID,bigint,FK,Y,559229
9303,305,View,VW_SSH_IPBOOKING,IPBooking,LocationUID,int,FK,Y,119
9304,305,View,VW_SSH_IPBOOKING,IPBooking,AdmissionDttm,datetime,,Y,Jun  8 2014  3:04AM
9305,305,View,VW_SSH_IPBOOKING,IPBooking,BKSTSUID,int,FK,Y,823
9306,305,View,VW_SSH_IPBOOKING,IPBooking,CWhen,datetime,,Y,Jun  8 2014  3:01AM
9307,305,View,VW_SSH_IPBOOKING,IPBooking,StatusFlag,nvarchar,,Y,A
9308,305,View,VW_SSH_IPBOOKING,IPBooking,BookingNumber,nvarchar,,N,IP150
9326,306,View,VW_SSH_MobileBook,Booking,CUser,int,,Y,3278954
9327,306,View,VW_SSH_MobileBook,Booking,BookingNumber,nvarchar,,N,
9481,311,View,VW_SSH_PatientBillableItem,PatientOrderDetail,PatientVisitPayorUID,bigint,FK,N,
9482,311,View,VW_SSH_PatientBillableItem,PatientOrderDetail,AltBillableItemName,nvarchar,,N,
9483,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,PatientUID,bigint,FK,Y,143623
9484,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,PatientVisitUID,bigint,FK,Y,1
9485,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,PatientID,nvarchar,,Y,18-00-000008
9486,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,StartDTTM,datetime,,Y,Dec 17 2005  2:57PM
9492,311,View,VW_SSH_PatientBillableItem,BillableItem,SpecialRate,float,,N,
9506,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,PatientBillUID,bigint,FK,Y,1
9507,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,CancelledBy,int,,Y,2441
9508,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,DocumentNo,nvarchar,,N,10716
9509,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,CancelledDttm,datetime,,N,Jun  8 2014  3:28AM
9519,312,View,VW_SSH_PatientBillCancel,PatientBill,CancelReason,nvarchar,,N,Etc.
9581,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,CareProviderUID,int,FK,Y,
9584,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,VISTYUID,int,FK,Y,
9587,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,ArriveDttm,datetime,,Y,
9589,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Organisation,nvarchar,,Y,
9590,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,ReferredBy,nvarchar,,Y,
9592,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,PhoneNumber,nvarchar,,Y,
9593,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MobileNumber,nvarchar,,Y,
9594,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,EmailAddress,nvarchar,,Y,
9595,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Address,nvarchar,,Y,
9596,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,CityArea,nvarchar,,Y,
9597,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,City,nvarchar,,Y,
9598,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,State,nvarchar,,Y,
9599,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Country,nvarchar,,Y,
9600,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Pincode,nvarchar,,Y,
9601,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MedicalDischargeDate,datetime,,Y,
9607,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,CurrentService,nvarchar,,Y,
9612,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DepartmentUID,int,FK,Y,
9613,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DepartmentCode,nvarchar,,Y,
9614,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DepartmentName,nvarchar,,Y,
9615,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DeptCode,int,,Y,
9616,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,RegistrationDTTM,datetime,,Y,
9617,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Occupation,nvarchar,,Y,
9618,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,IsDeceased,int,,Y,
9619,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MartialStatus,nvarchar,,Y,
9620,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,IsVIP,nvarchar,,Y,
9621,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,VIPCategory,nvarchar,,Y,
9622,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Speciality,nvarchar,,Y,
9623,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,NewOldStatus,nvarchar,,Y,
9624,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,NationalityCode,nvarchar,,Y,
9625,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Nationality,nvarchar,,Y,
9626,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DischargeCommect,nvarchar,,Y,
9627,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,PATTPUID,int,FK,Y,
9628,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,PatientType,nvarchar,,Y,
9629,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,EpisodeNumber,nvarchar,,Y,
9630,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,IsBillFinalized,nvarchar,,Y,
9632,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MedicalDischargeStatus,nvarchar,,Y,
9634,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Consultation_Started_Date,datetime,,Y,
9635,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,AddressFull,nvarchar,,Y,
9636,315,View,VW_SSH_PatientConsult,AppointmentRequest,AppointmentDttm,datetime,,Y,Jun  8 2014  5:59AM
9637,315,View,VW_SSH_PatientConsult,AppointmentRequest,LocationUID,int,FK,N,43
9638,315,View,VW_SSH_PatientConsult,AppointmentRequest,PatientVisitUID,bigint,FK,N,127341
9643,316,View,VW_SSH_PatientExamination,PatientExaminationData,CUser,int,,Y,1972
9644,316,View,VW_SSH_PatientExamination,PatientExaminationData,CWhen,datetime,,Y,Jun  8 2014  7:12AM
9645,316,View,VW_SSH_PatientExamination,PatientExaminationData,MUser,int,,Y,1972
9646,316,View,VW_SSH_PatientExamination,PatientExaminationData,MWhen,datetime,,Y,Jun  8 2014  7:12AM
9662,316,View,VW_SSH_PatientExamination,PatientExaminationForm,PatientUID,bigint,FK,Y,193016
9663,316,View,VW_SSH_PatientExamination,PatientExaminationForm,PatientVisitUID,bigint,FK,Y,127368
9665,316,View,VW_SSH_PatientExamination,PatientExaminationForm,StatusFlag,nvarchar,,Y,A
9671,317,View,VW_SSH_PatientImage,PatientImage,CUser,int,,Y,9898
9672,317,View,VW_SSH_PatientImage,PatientImage,CWhen,datetime,,Y,Jun  6 2014  6:34PM
9673,317,View,VW_SSH_PatientImage,PatientImage,MUser,int,,Y,9898
9674,317,View,VW_SSH_PatientImage,PatientImage,MWhen,datetime,,Y,Jun  6 2014  6:34PM
9676,317,View,VW_SSH_PatientImage,PatientImage,OwnerOrganisationUID,int,FK,Y,18
9677,317,View,VW_SSH_PatientImage,PatientImage,TimeStamp,timestamp,,Y,
9678,317,View,VW_SSH_PatientImage,PatientImage,ImageExtn,nvarchar,,N,
9679,317,View,VW_SSH_PatientImage,PatientImage,IMGTPUID,int,FK,N,
9681,318,View,VW_SSH_PatientLAB,ResultComponent,ResultItemUID,int,FK,Y,0
9684,318,View,VW_SSH_PatientLAB,ResultComponent,IsAbnormal,nvarchar,,N,-
9688,318,View,VW_SSH_PatientLAB,Result,PatientUID,bigint,FK,Y,6
9689,318,View,VW_SSH_PatientLAB,Result,PatientVisitUID,bigint,FK,N,127181
9690,318,View,VW_SSH_PatientLAB,Result,RequestItemName,nvarchar,,N,Chest AP Upright
9691,318,View,VW_SSH_PatientLAB,Result,RequestItemCode,nvarchar,,N,
9792,320,View,VW_SSH_PatientPayor_Ref_Lab,VW_SSH_PatientVisitID,Identifier,nvarchar,,Y,E18-14-012398
9841,322,View,VW_SSH_PatientVisitICD9,PatientProcedureList,RSLVLUID,int,FK,N,2016
9842,322,View,VW_SSH_PatientVisitICD9,PatientProcedureList,PROTYPUID,int,FK,N,4019
9846,322,View,VW_SSH_PatientVisitICD9,PatientProcedure,Comments,nvarchar,,N,package
9847,322,View,VW_SSH_PatientVisitICD9,PatientProcedure,PRMEDUID,int,FK,Y,82495
9849,322,View,VW_SSH_PatientVisitICD9,PatientProcedure,LocationUID,int,FK,N,3042
9987,325,View,VW_SSH_PatientVisitPrivateCase,PatientVisit,BDMSReferralUID,int,FK,N,
9988,325,View,VW_SSH_PatientVisitPrivateCase,PatientVisit,BDMSReferredByUID,int,FK,N,
9999,326,View,VW_SSH_Procedure,PatientProcedureList,ProblemName,nvarchar,,N,Acute appendicitis with generalized peritonitis
10000,326,View,VW_SSH_Procedure,PatientProcedureList,IsPostOPDiagnosis,nvarchar,,Y,Y
10004,326,View,VW_SSH_Procedure,PatientProcedureList,AltProcedureCode,nvarchar,,N,
10010,326,View,VW_SSH_Procedure,PatientProcedure,CUser,int,,Y,2436
10011,326,View,VW_SSH_Procedure,PatientProcedure,CWhen,datetime,,Y,Jun  8 2014  3:12AM
