,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
1890,1890,1890,8401,8401,269,View,VW_Operation,TheaterBooking,UID,int,PK,Y,1
1891,1891,1891,8402,8402,269,View,VW_Operation,TheaterBooking,AppointmentDttm,datetime,,Y,Jun  8 2014 12:00AM
1892,1892,1892,8403,8403,269,View,VW_Operation,TheaterBooking,BKSTSUID,int,FK,Y,46094
1893,1893,1893,8404,8404,269,View,VW_Operation,TheaterBooking,SURTYPUID,int,FK,N,2014
1894,1894,1894,8417,8417,270,View,Vw_OrderLocation_doctor,PatientBilledItem,BSMDDUID,int,FK,N,1160
1895,1895,1895,8424,8424,270,View,Vw_OrderLocation_doctor,patientorderdetail,PatientOrderUID,bigint,FK,Y,0
1896,1896,1896,8454,8454,272,View,Vw_PatientAdmit_BEG,AdmissionEvent,PatientUID,bigint,FK,Y,559229
1897,1897,1897,8455,8455,272,View,Vw_PatientAdmit_BEG,AdmissionEvent,RequestingLocationUID,int,FK,N,63
1898,1898,1898,8782,8782,284,View,vw_PharmacyItemMaster,DrugInstruction,UID,int,PK,Y,1
1899,1899,1899,8787,8787,284,View,vw_PharmacyItemMaster,DrugInstruction,CUser,int,,Y,154
1900,1900,1900,8788,8788,284,View,vw_PharmacyItemMaster,DrugInstruction,CWhen,datetime,,Y,May  8 2014 12:54PM
1901,1901,1901,8789,8789,284,View,vw_PharmacyItemMaster,DrugInstruction,MUser,int,,Y,154
1902,1902,1902,8790,8790,284,View,vw_PharmacyItemMaster,DrugInstruction,MWhen,datetime,,Y,May  8 2014 12:54PM
1903,1903,1903,8792,8792,284,View,vw_PharmacyItemMaster,DrugInstruction,OwnerOrganisationUID,int,FK,Y,18
1904,1904,1904,8793,8793,284,View,vw_PharmacyItemMaster,DrugInstruction,TIMESTAMP,timestamp,,Y,
1905,1905,1905,8805,8805,284,View,vw_PharmacyItemMaster,DrugCatalogItem,FORMMUID,int,FK,Y,99023
1906,1906,1906,8808,8808,284,View,vw_PharmacyItemMaster,DrugCatalogItem,DoseQuantity,float,,N,1
1907,1907,1907,8851,8851,286,View,Vw_RISMod,RequestItem,DisplyName,nvarchar,,N, Bursa
1908,1908,1908,8852,8852,286,View,Vw_RISMod,RadiologyModality,RequestItemUID,int,FK,N,2101
1909,1909,1909,8853,8853,286,View,Vw_RISMod,RadiologyModality,Code,nvarchar,,N,03XCT223
1910,1910,1910,8854,8854,286,View,Vw_RISMod,RadiologyModality,RIMTYPUID,int,FK,N,82401
1911,1911,1911,8863,8863,287,View,VW_SSH_AdmissionBook,IPBooking,UID,int,PK,Y,1
1912,1912,1912,8864,8864,287,View,VW_SSH_AdmissionBook,IPBooking,RequestedLocationUID,int,FK,N,63
1913,1913,1913,8872,8872,287,View,VW_SSH_AdmissionBook,AdmissionEvent,IPBookingUID,int,FK,N,1
1914,1914,1914,8909,8909,288,View,VW_SSH_AEAdmission,PatientAEAdmission,PatientVisitUID,bigint,FK,Y,127185
1915,1915,1915,8910,8910,288,View,VW_SSH_AEAdmission,PatientAEAdmission,CWhen,datetime,,Y,Jun  8 2014  3:18AM
1916,1916,1916,8911,8911,288,View,VW_SSH_AEAdmission,PatientAEAdmission,EMGTPUID,int,FK,N,
1917,1917,1917,8912,8912,288,View,VW_SSH_AEAdmission,PatientAEAdmission,EMGCDUID,int,FK,N,
1918,1918,1918,8916,8916,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,PatientID,nvarchar,,Y,
1919,1919,1919,8917,8917,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Title,nvarchar,,Y,
1920,1920,1920,8918,8918,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Forename,nvarchar,,Y,
1921,1921,1921,8919,8919,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Surname,nvarchar,,Y,
1922,1922,1922,8920,8920,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Age,int,,Y,
1923,1923,1923,8921,8921,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Age_All,nvarchar,,Y,
1924,1924,1924,8923,8923,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,VisitCareProvider,nvarchar,,Y,
1925,1925,1925,8927,8927,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,VisitLocationCode,nvarchar,,Y,
1926,1926,1926,8928,8928,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,VisitLocation,nvarchar,,Y,
1927,1927,1927,8929,8929,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,CurrentLocationCode,nvarchar,,Y,
1928,1928,1928,8930,8930,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,CurrentLocation,nvarchar,,Y,
1929,1929,1929,8931,8931,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,Bed,nvarchar,,Y,
1930,1930,1930,8932,8932,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,MedicalDischargeDateEvent,datetime,,Y,
1931,1931,1931,8933,8933,288,View,VW_SSH_AEAdmission,vBDMSPatientVisit,SendDoctor_Date,datetime,,Y,
1932,1932,1932,8982,8982,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientUID,bigint,FK,Y,159169
1933,1933,1933,8983,8983,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientID,nvarchar,,Y,18-06-020927
1934,1934,1934,8984,8984,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientName,nvarchar,,Y,______ ____  __________
1935,1935,1935,8985,8985,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientVisitUID,bigint,FK,Y,127202
1936,1936,1936,8986,8986,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,EpisodeNumber,nvarchar,,Y,E18-14-012400
1937,1937,1937,8987,8987,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderCategoryUID,int,FK,Y,98954
1938,1938,1938,8988,8988,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderCategory,nvarchar,,Y,_____________ _
1939,1939,1939,8989,8989,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderSubCategoryUID,int,FK,Y,87
1940,1940,1940,8990,8990,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OrderSubCategory,nvarchar,,Y,_____________ _
1941,1941,1941,8991,8991,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingGroupUID,int,FK,Y,13
1942,1942,1942,8992,8992,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingGroupDesc,nvarchar,,Y,Packaged Medical Charge 1.1.14
1943,1943,1943,8993,8993,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingSubGroupUID,int,FK,Y,145
1944,1944,1944,8994,8994,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillingSubGroupDesc,nvarchar,,Y,Other Medical Service Charges 1.1.14(2)
1945,1945,1945,8995,8995,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,ItemNameDesc,nvarchar,,Y,____________________________
1946,1946,1946,8996,8996,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Code,nvarchar,,Y,18023
1947,1947,1947,8997,8997,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,StartDttm,datetime,,Y,Jun  8 2014  3:26AM
1948,1948,1948,8998,8998,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,EndDttm,datetime,,Y,Jun  8 2014  3:26AM
1949,1949,1949,8999,8999,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,OriginalUnitPrice,float,,Y,100
1950,1950,1950,9000,9000,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,UnitPrice,float,,Y,100
1951,1951,1951,9001,9001,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillableItemUID,int,FK,Y,54326
1952,1952,1952,9002,9002,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillPackageUID,int,FK,Y,0
1953,1953,1953,9003,9003,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,BillPackageName,nvarchar,,Y,
1954,1954,1954,9004,9004,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,StatusOrder,nvarchar,,Y,Raised
1955,1955,1955,9005,9005,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Quantity,float,,Y,0.3732
1956,1956,1956,9006,9006,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Amount,float,,Y,100
1957,1957,1957,9007,9007,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,NetAmount,float,,Y,37.32
1958,1958,1958,9008,9008,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,Discount,float,,Y,0
1959,1959,1959,9009,9009,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,PatientVisitPayorUID,bigint,FK,Y,
1960,1960,1960,9010,9010,292,View,VW_SSH_BDMSPatientOrderTariff,VW_SSH_PatientBillableItem,StartDTTMAdmit,datetime,,Y,Jun  8 2014  3:26AM
1961,1961,1961,9011,9011,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PatientVisitPayorUID,bigint,FK,Y,
1962,1962,1962,9012,9012,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorUID,int,FK,Y,
1963,1963,1963,9013,9013,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorName,nvarchar,,Y,
1964,1964,1964,9014,9014,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PatientVisitUID,bigint,FK,Y,
1965,1965,1965,9015,9015,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,CompanyName,nvarchar,,Y,
1966,1966,1966,9016,9016,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorAgreementName,nvarchar,,Y,
1967,1967,1967,9017,9017,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PYRACATUID,int,FK,Y,
1968,1968,1968,9018,9018,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,CodePayor,nvarchar,,Y,
1969,1969,1969,9019,9019,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,PayorOffice,nvarchar,,Y,
1970,1970,1970,9020,9020,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisitPayor,CoderAgreement,nvarchar,,Y,
1971,1971,1971,9025,9025,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,PatientName,nvarchar,,Y,
1972,1972,1972,9026,9026,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,DateOfBirth,datetime,,Y,
1973,1973,1973,9028,9028,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,Gender,nvarchar,,Y,
1974,1974,1974,9031,9031,293,View,VW_SSH_BDMSPatientVisitPayor,vBDMSPatientVisit,VisitType,nvarchar,,Y,
1975,1975,1975,9050,9050,294,View,VW_SSH_BDMSPatientVisitPayor_Billableitem,VW_SSH_StrokMasterlinkBillableItem,UID,int,,Y,7
1976,1976,1976,9051,9051,294,View,VW_SSH_BDMSPatientVisitPayor_Billableitem,VW_SSH_StrokMasterlinkBillableItem,ItemAverageCost,float,,Y,
1977,1977,1977,9085,9085,294,View,VW_SSH_BDMSPatientVisitPayor_Billableitem,VW_SSH_PatientBillableItem,ItemUID,int,FK,Y,7968
1978,1978,1978,9128,9128,295,View,VW_SSH_BDMSPatientVisitPayor_Billableitem_LinkSBUID,VW_SSH_PatientBillableItem,ItemUID_S,int,,Y,
1979,1979,1979,9182,9182,297,View,Vw_SSH_BillableItemDetail,BillableItem,CUser,int,,Y,1
1980,1980,1980,9237,9237,300,View,VW_SSH_BookOR,TheaterProcedureList,ANEASUID,int,FK,N,82495
1981,1981,1981,9246,9246,300,View,VW_SSH_BookOR,TheaterBooking,PatientUID,bigint,FK,N,6
1982,1982,1982,9247,9247,300,View,VW_SSH_BookOR,TheaterBooking,StartDttm,datetime,,Y,Jun  8 2014  9:00AM
1983,1983,1983,9255,9255,301,View,VW_SSH_Careprovider,CareproviderService,CareproviderUID,int,FK,Y,49
1984,1984,1984,9256,9256,301,View,VW_SSH_Careprovider,CareproviderService,ServiceUID,int,FK,Y,2170
1985,1985,1985,9273,9273,302,View,VW_SSH_ChecktariffDouble_Billableitem,VW_SSH_BDMSBillableItemDetail,Description,nvarchar,,Y,Complete Blood Count
1986,1986,1986,9274,9274,302,View,VW_SSH_ChecktariffDouble_Billableitem,VW_SSH_BDMSBillableItemDetail,Tariff,nvarchar,,Y,OPD Tariff
1987,1987,1987,9275,9275,302,View,VW_SSH_ChecktariffDouble_Billableitem,VW_SSH_BDMSBillableItemDetail,Code,nvarchar,,Y,A010
1988,1988,1988,9302,9302,305,View,VW_SSH_IPBOOKING,IPBooking,PatientUID,bigint,FK,Y,559229
1989,1989,1989,9303,9303,305,View,VW_SSH_IPBOOKING,IPBooking,LocationUID,int,FK,Y,119
1990,1990,1990,9304,9304,305,View,VW_SSH_IPBOOKING,IPBooking,AdmissionDttm,datetime,,Y,Jun  8 2014  3:04AM
1991,1991,1991,9305,9305,305,View,VW_SSH_IPBOOKING,IPBooking,BKSTSUID,int,FK,Y,823
1992,1992,1992,9306,9306,305,View,VW_SSH_IPBOOKING,IPBooking,CWhen,datetime,,Y,Jun  8 2014  3:01AM
1993,1993,1993,9307,9307,305,View,VW_SSH_IPBOOKING,IPBooking,StatusFlag,nvarchar,,Y,A
1994,1994,1994,9308,9308,305,View,VW_SSH_IPBOOKING,IPBooking,BookingNumber,nvarchar,,N,IP150
1995,1995,1995,9326,9326,306,View,VW_SSH_MobileBook,Booking,CUser,int,,Y,3278954
1996,1996,1996,9327,9327,306,View,VW_SSH_MobileBook,Booking,BookingNumber,nvarchar,,N,
1997,1997,1997,9481,9481,311,View,VW_SSH_PatientBillableItem,PatientOrderDetail,PatientVisitPayorUID,bigint,FK,N,
1998,1998,1998,9482,9482,311,View,VW_SSH_PatientBillableItem,PatientOrderDetail,AltBillableItemName,nvarchar,,N,
1999,1999,1999,9483,9483,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,PatientUID,bigint,FK,Y,143623
2000,2000,2000,9484,9484,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,PatientVisitUID,bigint,FK,Y,1
2001,2001,2001,9485,9485,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,PatientID,nvarchar,,Y,18-00-000008
2002,2002,2002,9486,9486,311,View,VW_SSH_PatientBillableItem,VW_SSH_PatientVisitID,StartDTTM,datetime,,Y,Dec 17 2005  2:57PM
2003,2003,2003,9492,9492,311,View,VW_SSH_PatientBillableItem,BillableItem,SpecialRate,float,,N,
2004,2004,2004,9506,9506,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,PatientBillUID,bigint,FK,Y,1
2005,2005,2005,9507,9507,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,CancelledBy,int,,Y,2441
2006,2006,2006,9508,9508,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,DocumentNo,nvarchar,,N,10716
2007,2007,2007,9509,9509,312,View,VW_SSH_PatientBillCancel,PatientBillStatus,CancelledDttm,datetime,,N,Jun  8 2014  3:28AM
2008,2008,2008,9519,9519,312,View,VW_SSH_PatientBillCancel,PatientBill,CancelReason,nvarchar,,N,Etc.
2009,2009,2009,9581,9581,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,CareProviderUID,int,FK,Y,
2010,2010,2010,9584,9584,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,VISTYUID,int,FK,Y,
2011,2011,2011,9587,9587,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,ArriveDttm,datetime,,Y,
2012,2012,2012,9589,9589,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Organisation,nvarchar,,Y,
2013,2013,2013,9590,9590,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,ReferredBy,nvarchar,,Y,
2014,2014,2014,9592,9592,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,PhoneNumber,nvarchar,,Y,
2015,2015,2015,9593,9593,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MobileNumber,nvarchar,,Y,
2016,2016,2016,9594,9594,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,EmailAddress,nvarchar,,Y,
2017,2017,2017,9595,9595,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Address,nvarchar,,Y,
2018,2018,2018,9596,9596,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,CityArea,nvarchar,,Y,
2019,2019,2019,9597,9597,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,City,nvarchar,,Y,
2020,2020,2020,9598,9598,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,State,nvarchar,,Y,
2021,2021,2021,9599,9599,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Country,nvarchar,,Y,
2022,2022,2022,9600,9600,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Pincode,nvarchar,,Y,
2023,2023,2023,9601,9601,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MedicalDischargeDate,datetime,,Y,
2024,2024,2024,9607,9607,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,CurrentService,nvarchar,,Y,
2025,2025,2025,9612,9612,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DepartmentUID,int,FK,Y,
2026,2026,2026,9613,9613,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DepartmentCode,nvarchar,,Y,
2027,2027,2027,9614,9614,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DepartmentName,nvarchar,,Y,
2028,2028,2028,9615,9615,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DeptCode,int,,Y,
2029,2029,2029,9616,9616,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,RegistrationDTTM,datetime,,Y,
2030,2030,2030,9617,9617,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Occupation,nvarchar,,Y,
2031,2031,2031,9618,9618,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,IsDeceased,int,,Y,
2032,2032,2032,9619,9619,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MartialStatus,nvarchar,,Y,
2033,2033,2033,9620,9620,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,IsVIP,nvarchar,,Y,
2034,2034,2034,9621,9621,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,VIPCategory,nvarchar,,Y,
2035,2035,2035,9622,9622,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Speciality,nvarchar,,Y,
2036,2036,2036,9623,9623,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,NewOldStatus,nvarchar,,Y,
2037,2037,2037,9624,9624,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,NationalityCode,nvarchar,,Y,
2038,2038,2038,9625,9625,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Nationality,nvarchar,,Y,
2039,2039,2039,9626,9626,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,DischargeCommect,nvarchar,,Y,
2040,2040,2040,9627,9627,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,PATTPUID,int,FK,Y,
2041,2041,2041,9628,9628,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,PatientType,nvarchar,,Y,
2042,2042,2042,9629,9629,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,EpisodeNumber,nvarchar,,Y,
2043,2043,2043,9630,9630,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,IsBillFinalized,nvarchar,,Y,
2044,2044,2044,9632,9632,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,MedicalDischargeStatus,nvarchar,,Y,
2045,2045,2045,9634,9634,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,Consultation_Started_Date,datetime,,Y,
2046,2046,2046,9635,9635,315,View,VW_SSH_PatientConsult,vBDMSPatientVisit,AddressFull,nvarchar,,Y,
2047,2047,2047,9636,9636,315,View,VW_SSH_PatientConsult,AppointmentRequest,AppointmentDttm,datetime,,Y,Jun  8 2014  5:59AM
2048,2048,2048,9637,9637,315,View,VW_SSH_PatientConsult,AppointmentRequest,LocationUID,int,FK,N,43
2049,2049,2049,9638,9638,315,View,VW_SSH_PatientConsult,AppointmentRequest,PatientVisitUID,bigint,FK,N,127341
2050,2050,2050,9643,9643,316,View,VW_SSH_PatientExamination,PatientExaminationData,CUser,int,,Y,1972
2051,2051,2051,9644,9644,316,View,VW_SSH_PatientExamination,PatientExaminationData,CWhen,datetime,,Y,Jun  8 2014  7:12AM
2052,2052,2052,9645,9645,316,View,VW_SSH_PatientExamination,PatientExaminationData,MUser,int,,Y,1972
2053,2053,2053,9646,9646,316,View,VW_SSH_PatientExamination,PatientExaminationData,MWhen,datetime,,Y,Jun  8 2014  7:12AM
2054,2054,2054,9662,9662,316,View,VW_SSH_PatientExamination,PatientExaminationForm,PatientUID,bigint,FK,Y,193016
2055,2055,2055,9663,9663,316,View,VW_SSH_PatientExamination,PatientExaminationForm,PatientVisitUID,bigint,FK,Y,127368
2056,2056,2056,9665,9665,316,View,VW_SSH_PatientExamination,PatientExaminationForm,StatusFlag,nvarchar,,Y,A
2057,2057,2057,9671,9671,317,View,VW_SSH_PatientImage,PatientImage,CUser,int,,Y,9898
2058,2058,2058,9672,9672,317,View,VW_SSH_PatientImage,PatientImage,CWhen,datetime,,Y,Jun  6 2014  6:34PM
2059,2059,2059,9673,9673,317,View,VW_SSH_PatientImage,PatientImage,MUser,int,,Y,9898
2060,2060,2060,9674,9674,317,View,VW_SSH_PatientImage,PatientImage,MWhen,datetime,,Y,Jun  6 2014  6:34PM
2061,2061,2061,9676,9676,317,View,VW_SSH_PatientImage,PatientImage,OwnerOrganisationUID,int,FK,Y,18
2062,2062,2062,9677,9677,317,View,VW_SSH_PatientImage,PatientImage,TimeStamp,timestamp,,Y,
2063,2063,2063,9678,9678,317,View,VW_SSH_PatientImage,PatientImage,ImageExtn,nvarchar,,N,
2064,2064,2064,9679,9679,317,View,VW_SSH_PatientImage,PatientImage,IMGTPUID,int,FK,N,
2065,2065,2065,9681,9681,318,View,VW_SSH_PatientLAB,ResultComponent,ResultItemUID,int,FK,Y,0
2066,2066,2066,9684,9684,318,View,VW_SSH_PatientLAB,ResultComponent,IsAbnormal,nvarchar,,N,-
2067,2067,2067,9688,9688,318,View,VW_SSH_PatientLAB,Result,PatientUID,bigint,FK,Y,6
2068,2068,2068,9689,9689,318,View,VW_SSH_PatientLAB,Result,PatientVisitUID,bigint,FK,N,127181
2069,2069,2069,9690,9690,318,View,VW_SSH_PatientLAB,Result,RequestItemName,nvarchar,,N,Chest AP Upright
2070,2070,2070,9691,9691,318,View,VW_SSH_PatientLAB,Result,RequestItemCode,nvarchar,,N,
2071,2071,2071,9792,9792,320,View,VW_SSH_PatientPayor_Ref_Lab,VW_SSH_PatientVisitID,Identifier,nvarchar,,Y,E18-14-012398
2072,2072,2072,9841,9841,322,View,VW_SSH_PatientVisitICD9,PatientProcedureList,RSLVLUID,int,FK,N,2016
2073,2073,2073,9842,9842,322,View,VW_SSH_PatientVisitICD9,PatientProcedureList,PROTYPUID,int,FK,N,4019
2074,2074,2074,9846,9846,322,View,VW_SSH_PatientVisitICD9,PatientProcedure,Comments,nvarchar,,N,package
2075,2075,2075,9847,9847,322,View,VW_SSH_PatientVisitICD9,PatientProcedure,PRMEDUID,int,FK,Y,82495
2076,2076,2076,9849,9849,322,View,VW_SSH_PatientVisitICD9,PatientProcedure,LocationUID,int,FK,N,3042
2077,2077,2077,9987,9987,325,View,VW_SSH_PatientVisitPrivateCase,PatientVisit,BDMSReferralUID,int,FK,N,
2078,2078,2078,9988,9988,325,View,VW_SSH_PatientVisitPrivateCase,PatientVisit,BDMSReferredByUID,int,FK,N,
2079,2079,2079,9999,9999,326,View,VW_SSH_Procedure,PatientProcedureList,ProblemName,nvarchar,,N,Acute appendicitis with generalized peritonitis
2080,2080,2080,10000,10000,326,View,VW_SSH_Procedure,PatientProcedureList,IsPostOPDiagnosis,nvarchar,,Y,Y
2081,2081,2081,10004,10004,326,View,VW_SSH_Procedure,PatientProcedureList,AltProcedureCode,nvarchar,,N,
2082,2082,2082,10010,10010,326,View,VW_SSH_Procedure,PatientProcedure,CUser,int,,Y,2436
2083,2083,2083,10011,10011,326,View,VW_SSH_Procedure,PatientProcedure,CWhen,datetime,,Y,Jun  8 2014  3:12AM
2084,2084,2084,10012,10012,326,View,VW_SSH_Procedure,PatientProcedure,MUser,int,,Y,2436
2085,2085,2085,10013,10013,326,View,VW_SSH_Procedure,PatientProcedure,MWhen,datetime,,Y,Jun  8 2014  3:13AM
2086,2086,2086,10034,10034,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,AnesthetistUID,int,FK,Y,2446
2087,2087,2087,10035,10035,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,ANSTYPUIDs,nvarchar,,Y,77
2088,2088,2088,10037,10037,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,INTBRTUID,int,FK,N,
2089,2089,2089,10038,10038,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,INTBGRDUID,int,FK,N,
2090,2090,2090,10039,10039,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,INTBSZUID,int,FK,N,
2091,2091,2091,10040,10040,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,AreaInDttm,datetime,,N,
2092,2092,2092,10041,10041,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,AreaOutDttm,datetime,,N,
2093,2093,2093,10042,10042,326,View,VW_SSH_Procedure,PatientAnestheticsDetail,ANSMNDVUIDs,nvarchar,,N,
2094,2094,2094,10065,10065,326,View,VW_SSH_Procedure,PatientVisit,TokenNumber,nvarchar,,N,
2095,2095,2095,10118,10118,328,View,VW_SSH_RoomPackageAmount,BDMSBillPackagePrice,ActiveTo,date,,N,4/30/2015
2096,2096,2096,10124,10124,328,View,VW_SSH_RoomPackageAmount,BillPackage,OrderCategoryUID,int,FK,N,98904
2097,2097,2097,10160,10160,329,View,VW_SSH_StockMaster,ItemMaster,PurchaseUOM,int,,N,112124
2098,2098,2098,10161,10161,329,View,VW_SSH_StockMaster,ItemMaster,IsExpiryDateMandatory,nvarchar,,N,Y
2099,2099,2099,10163,10163,329,View,VW_SSH_StockMaster,ItemMaster,STCATUID,int,FK,N,99133
2100,2100,2100,10169,10169,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Stock Code,nvarchar,,Y,
2101,2101,2101,10170,10170,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Stock Description,nvarchar,,Y,
2102,2102,2102,10171,10171,330,View,VW_SSH_StrokMasterlinkBillableItem,vw_StockMaster,Storage Location,nvarchar,,Y,
